amount,frequency,geolocation,device_id,merchant_type,payment_method,is_fraud
164.09,7,SG,dev_1556,Restaurants,E-Wallet,0
89.35,17,BR,dev_3978,Travel,E-Wallet,0
127.44,1,DE,dev_4253,Restaurants,E-Wallet,0
23.06,17,ZA,dev_6385,Electronics,Credit Card,0
78.44,17,ZA,dev_5105,Electronics,Net Banking,0
67.84,10,DE,dev_6528,Fuel,Net Banking,0
143.1,0,CA,dev_7021,Restaurants,Credit Card,0
189.23,13,FR,dev_8476,Grocery,E-Wallet,0
0.98,15,BR,dev_1610,Travel,E-Wallet,0
89.67,10,US,dev_8458,Electronics,Debit Card,0
4.26,0,US,dev_6829,Pharmacy,Debit Card,0
63.68,6,FR,dev_2797,Restaurants,UPI,0
27.13,15,SG,dev_4767,Pharmacy,Debit Card,0
29.31,13,BR,dev_4611,Restaurants,Net Banking,0
34.83,14,GB,dev_7177,Electronics,Credit Card,0
77.68,13,ZA,dev_7923,Electronics,E-Wallet,0
32.52,10,AU,dev_7279,Grocery,UPI,0
105.55,15,GB,dev_9951,Restaurants,Debit Card,0
41.47,18,AU,dev_9114,Restaurants,UPI,0
5.66,16,ZA,dev_9487,Clothing,Credit Card,0
122.51,5,US,dev_9979,Fuel,Credit Card,0
26.92,10,DE,dev_2167,Grocery,UPI,0
45.36,16,CA,dev_9213,Electronics,UPI,0
92.53,8,IN,dev_7535,Pharmacy,UPI,0
32.33,17,SG,dev_2579,Electronics,E-Wallet,0
4.66,16,FR,dev_9486,Travel,Net Banking,0
37.46,11,US,dev_7345,Fuel,Debit Card,0
231.24,4,DE,dev_6177,Electronics,Debit Card,0
82.12,10,DE,dev_5668,Restaurants,Debit Card,0
89.05,3,AU,dev_1545,Electronics,UPI,0
80.04,3,DE,dev_3702,Restaurants,UPI,0
17.75,2,BR,dev_1813,Restaurants,UPI,0
43.35,16,SG,dev_4075,Grocery,E-Wallet,0
111.2,6,IN,dev_6544,Electronics,E-Wallet,0
8.55,3,US,dev_1832,Grocery,E-Wallet,0
26.04,12,BR,dev_6829,Pharmacy,E-Wallet,0
25.87,11,US,dev_5774,Pharmacy,Credit Card,0
45.25,0,CA,dev_9753,Fuel,E-Wallet,0
314.45,18,IN,dev_8559,Restaurants,E-Wallet,0
5.59,19,DE,dev_9169,Pharmacy,E-Wallet,0
58.5,17,CA,dev_3478,Fuel,Debit Card,0
15.81,10,AU,dev_6116,Electronics,Debit Card,1
282.35,19,CA,dev_1971,Fuel,Debit Card,0
9.62,2,GB,dev_9936,Fuel,Net Banking,0
41.35,16,AU,dev_1051,Electronics,Credit Card,0
107.12,11,IN,dev_3635,Grocery,UPI,0
97.54,9,SG,dev_8767,Grocery,E-Wallet,0
43.96,7,GB,dev_7980,Restaurants,Debit Card,0
34.04,14,US,dev_1329,Restaurants,Credit Card,0
40.55,4,FR,dev_3245,Electronics,E-Wallet,0
24.55,3,FR,dev_7877,Electronics,Net Banking,0
18.39,19,GB,dev_4322,Clothing,UPI,0
52.78,18,SG,dev_7414,Clothing,E-Wallet,1
25.02,3,BR,dev_3726,Travel,UPI,0
27.11,14,FR,dev_6651,Pharmacy,E-Wallet,0
85.55,16,GB,dev_7069,Restaurants,Net Banking,0
276.72,11,IN,dev_4421,Fuel,Credit Card,0
74.03,2,ZA,dev_7401,Pharmacy,UPI,0
6.41,9,SG,dev_1742,Travel,UPI,0
6.29,14,SG,dev_3563,Pharmacy,Credit Card,0
241.97,9,BR,dev_5035,Travel,UPI,0
28.22,17,AU,dev_1951,Grocery,Debit Card,1
7.73,0,DE,dev_9193,Fuel,Credit Card,0
73.11,2,FR,dev_2906,Grocery,Net Banking,0
78.18,11,DE,dev_2761,Clothing,E-Wallet,0
83.64,0,DE,dev_1830,Travel,E-Wallet,0
24.89,2,IN,dev_4668,Pharmacy,Credit Card,0
1.22,2,US,dev_3123,Clothing,Debit Card,0
268.23,4,DE,dev_3836,Fuel,Net Banking,0
23.11,18,SG,dev_4008,Fuel,E-Wallet,0
90.17,0,BR,dev_2330,Restaurants,E-Wallet,0
98.11,3,BR,dev_2029,Electronics,Debit Card,0
75.33,3,ZA,dev_6242,Grocery,UPI,0
30.02,16,US,dev_8374,Restaurants,Credit Card,0
25.3,13,AU,dev_2394,Pharmacy,Debit Card,0
72.84,17,SG,dev_5502,Restaurants,Debit Card,0
160.85,0,SG,dev_9139,Pharmacy,Debit Card,0
234.6,15,ZA,dev_2855,Grocery,Debit Card,0
8.96,2,CA,dev_2012,Grocery,UPI,0
13.46,8,ZA,dev_4108,Fuel,Net Banking,0
231.65,3,DE,dev_8317,Fuel,Debit Card,0
106.71,4,GB,dev_5712,Travel,Debit Card,0
171.64,10,BR,dev_9411,Clothing,Credit Card,0
18.12,8,ZA,dev_1446,Fuel,E-Wallet,0
70.86,2,DE,dev_9716,Restaurants,UPI,0
96.62,5,FR,dev_6508,Travel,Debit Card,0
91.18,10,US,dev_7830,Pharmacy,Net Banking,0
41.96,8,SG,dev_4259,Travel,Net Banking,0
1.24,14,CA,dev_9034,Restaurants,Net Banking,0
69.96,2,US,dev_4513,Fuel,Credit Card,0
23.35,0,DE,dev_1271,Pharmacy,Net Banking,0
47.86,19,AU,dev_2478,Restaurants,Credit Card,0
252.81,18,FR,dev_1376,Electronics,UPI,0
40.74,13,DE,dev_4496,Fuel,Net Banking,0
146.51,16,GB,dev_6752,Clothing,E-Wallet,0
16.71,13,IN,dev_1725,Pharmacy,Debit Card,0
89.29,16,DE,dev_9366,Restaurants,UPI,0
301.81,13,ZA,dev_7302,Fuel,E-Wallet,0
8.6,11,DE,dev_8782,Grocery,UPI,0
0.67,15,ZA,dev_6740,Electronics,Net Banking,0
45.47,0,AU,dev_7665,Pharmacy,UPI,0
7.78,12,SG,dev_2733,Pharmacy,UPI,0
110.39,5,BR,dev_7683,Clothing,UPI,0
196.78,16,IN,dev_8680,Fuel,Credit Card,0
45.54,11,AU,dev_6364,Grocery,E-Wallet,0
23.95,18,ZA,dev_6804,Fuel,Net Banking,0
45.59,5,BR,dev_7127,Grocery,Debit Card,0
102.83,6,GB,dev_4588,Clothing,Net Banking,0
0.73,0,US,dev_6467,Electronics,Net Banking,0
71.22,0,IN,dev_2712,Pharmacy,Credit Card,0
76.01,4,CA,dev_6653,Grocery,Credit Card,0
81.22,5,AU,dev_6323,Travel,UPI,0
22.17,15,US,dev_9979,Clothing,Net Banking,0
100.16,15,US,dev_9468,Clothing,E-Wallet,0
7.67,13,DE,dev_6769,Restaurants,Credit Card,0
17.78,0,DE,dev_3747,Electronics,Credit Card,0
167.95,12,CA,dev_2097,Travel,E-Wallet,0
107.37,19,CA,dev_3256,Travel,Credit Card,0
1.11,9,ZA,dev_5788,Restaurants,E-Wallet,0
22.84,9,CA,dev_3953,Grocery,Debit Card,0
19.31,8,US,dev_5422,Grocery,E-Wallet,0
25.27,12,ZA,dev_7266,Travel,Debit Card,0
22.75,2,BR,dev_4573,Electronics,UPI,0
5.17,17,SG,dev_8144,Grocery,UPI,0
49.14,19,SG,dev_8353,Clothing,Credit Card,0
105.56,1,SG,dev_6817,Fuel,E-Wallet,0
74.66,16,IN,dev_3642,Restaurants,Credit Card,0
89.39,18,IN,dev_3382,Electronics,E-Wallet,0
6.77,12,CA,dev_3773,Grocery,Credit Card,0
242.08,12,SG,dev_7029,Fuel,UPI,0
145.86,0,GB,dev_8139,Travel,UPI,0
130.82,1,DE,dev_9532,Restaurants,Credit Card,0
138.52,0,GB,dev_1006,Grocery,E-Wallet,0
215.9,4,SG,dev_3157,Travel,Net Banking,0
62.87,2,SG,dev_6614,Grocery,E-Wallet,0
17.88,6,DE,dev_4701,Restaurants,Credit Card,0
76.73,12,SG,dev_1481,Clothing,E-Wallet,0
108.66,17,AU,dev_7481,Pharmacy,Debit Card,0
107.13,6,US,dev_6276,Clothing,E-Wallet,0
58.96,0,ZA,dev_6432,Pharmacy,UPI,0
5.67,4,DE,dev_9210,Fuel,UPI,0
37.1,16,SG,dev_7956,Travel,Debit Card,0
202.83,7,IN,dev_3704,Pharmacy,E-Wallet,0
70.25,14,IN,dev_3431,Clothing,Net Banking,0
61.83,19,US,dev_3102,Restaurants,E-Wallet,0
25.05,3,IN,dev_5073,Travel,UPI,0
36.77,1,ZA,dev_6353,Grocery,UPI,0
180.57,4,FR,dev_3994,Pharmacy,Credit Card,0
87.84,0,FR,dev_8697,Pharmacy,UPI,0
123.86,4,FR,dev_7229,Electronics,Credit Card,0
48.46,5,US,dev_8922,Pharmacy,UPI,1
79.59,1,US,dev_6595,Pharmacy,UPI,0
22.84,0,ZA,dev_7119,Grocery,Net Banking,0
97.79,3,DE,dev_8053,Restaurants,Credit Card,1
44.63,6,CA,dev_6125,Fuel,Credit Card,0
46.75,0,FR,dev_2824,Travel,UPI,0
83.83,0,IN,dev_8414,Grocery,Credit Card,0
220.26,7,GB,dev_6383,Travel,UPI,0
5.29,19,CA,dev_7213,Clothing,UPI,0
139.32,15,ZA,dev_9888,Electronics,E-Wallet,0
27.67,12,DE,dev_5855,Restaurants,Credit Card,0
46.95,17,IN,dev_3503,Grocery,Debit Card,0
1.77,19,SG,dev_9497,Electronics,Credit Card,0
28.65,9,DE,dev_7357,Pharmacy,Credit Card,0
55.87,11,FR,dev_3018,Restaurants,Net Banking,0
4.63,0,FR,dev_7518,Restaurants,Debit Card,0
54.04,9,SG,dev_1202,Fuel,Debit Card,0
209.5,8,ZA,dev_2108,Clothing,Net Banking,0
8.91,2,BR,dev_7057,Fuel,Net Banking,0
115.66,18,DE,dev_1318,Fuel,Credit Card,0
42.17,8,SG,dev_9533,Travel,E-Wallet,0
85.18,9,ZA,dev_1598,Travel,Net Banking,0
24.11,18,ZA,dev_6202,Pharmacy,Debit Card,0
13.9,15,US,dev_6754,Electronics,Debit Card,0
13.99,17,DE,dev_3688,Clothing,Credit Card,0
5.85,13,IN,dev_7582,Restaurants,E-Wallet,0
16.43,2,BR,dev_2298,Pharmacy,UPI,0
87.3,1,AU,dev_5476,Clothing,Net Banking,0
170.76,0,GB,dev_1879,Clothing,Net Banking,0
134.61,17,DE,dev_6708,Electronics,Credit Card,0
92.45,8,CA,dev_6820,Travel,E-Wallet,0
9.36,12,ZA,dev_4408,Clothing,Debit Card,0
27.31,1,US,dev_5512,Clothing,Debit Card,0
29.66,6,SG,dev_4458,Clothing,UPI,0
23.01,15,FR,dev_9379,Grocery,Debit Card,0
57.89,18,SG,dev_7768,Clothing,Net Banking,0
61.35,14,SG,dev_1596,Clothing,UPI,0
35.31,10,BR,dev_7778,Restaurants,E-Wallet,0
34.93,0,DE,dev_9088,Fuel,UPI,0
141.08,6,SG,dev_4863,Grocery,E-Wallet,0
124.58,19,BR,dev_1923,Clothing,Debit Card,0
29.43,7,AU,dev_3658,Fuel,Credit Card,0
196.08,9,IN,dev_4699,Clothing,UPI,0
244.29,4,AU,dev_6326,Electronics,UPI,0
31.65,8,DE,dev_6284,Electronics,Net Banking,0
35.01,0,FR,dev_1201,Fuel,Net Banking,0
56.36,1,AU,dev_5253,Grocery,E-Wallet,0
226.58,18,BR,dev_4571,Restaurants,Credit Card,0
167.2,13,BR,dev_4038,Grocery,Net Banking,0
8.66,19,GB,dev_5386,Grocery,Net Banking,0
39.9,9,ZA,dev_7866,Electronics,Debit Card,0
64.48,8,CA,dev_8491,Electronics,Debit Card,0
55.95,9,CA,dev_9513,Restaurants,Net Banking,0
17.24,5,DE,dev_7423,Pharmacy,E-Wallet,0
156.62,16,ZA,dev_5417,Pharmacy,Credit Card,0
90.39,5,GB,dev_4055,Pharmacy,Net Banking,0
145.57,3,US,dev_2911,Clothing,E-Wallet,0
156.59,19,SG,dev_8436,Restaurants,E-Wallet,0
110.38,2,AU,dev_8092,Clothing,Net Banking,0
46.27,18,ZA,dev_2371,Fuel,E-Wallet,0
75.44,17,SG,dev_4298,Fuel,UPI,0
13.98,3,US,dev_1683,Travel,E-Wallet,0
89.58,7,FR,dev_6736,Pharmacy,Net Banking,0
15.8,16,GB,dev_8448,Electronics,E-Wallet,0
94.72,4,SG,dev_2917,Travel,Net Banking,0
20.87,12,GB,dev_6956,Travel,Debit Card,0
10.0,0,GB,dev_3045,Electronics,Net Banking,0
14.45,12,ZA,dev_6729,Travel,E-Wallet,0
0.16,3,BR,dev_9230,Pharmacy,Net Banking,0
101.48,13,IN,dev_8413,Grocery,Credit Card,0
105.46,2,DE,dev_9277,Clothing,Net Banking,0
57.88,4,CA,dev_3757,Pharmacy,Net Banking,0
14.08,6,GB,dev_8137,Restaurants,Credit Card,0
6.98,0,ZA,dev_6410,Electronics,Credit Card,0
1.55,11,ZA,dev_6426,Grocery,Credit Card,0
14.5,10,SG,dev_1151,Fuel,UPI,0
177.21,7,SG,dev_9049,Restaurants,Net Banking,0
22.12,5,AU,dev_6031,Restaurants,Credit Card,0
34.99,1,GB,dev_2065,Restaurants,Credit Card,0
8.91,18,IN,dev_1173,Travel,Debit Card,0
20.12,19,DE,dev_9049,Travel,UPI,0
58.59,19,DE,dev_4447,Travel,Net Banking,0
74.87,13,FR,dev_4497,Pharmacy,E-Wallet,0
22.52,0,FR,dev_6818,Travel,UPI,0
4.76,9,AU,dev_2022,Grocery,UPI,0
39.68,15,CA,dev_7545,Travel,Debit Card,0
21.35,3,FR,dev_4510,Electronics,Net Banking,0
19.83,10,US,dev_2381,Restaurants,Net Banking,0
257.24,15,AU,dev_8713,Grocery,Credit Card,0
76.63,19,DE,dev_7980,Fuel,Credit Card,0
65.11,0,DE,dev_1241,Travel,UPI,0
43.0,15,IN,dev_3529,Fuel,Debit Card,0
44.82,18,ZA,dev_1383,Restaurants,Net Banking,0
62.28,8,US,dev_2130,Grocery,Debit Card,0
95.37,8,CA,dev_6027,Restaurants,E-Wallet,0
96.89,8,SG,dev_6962,Fuel,Net Banking,0
15.07,16,AU,dev_9150,Pharmacy,Credit Card,0
55.47,11,FR,dev_4453,Grocery,UPI,0
42.48,12,BR,dev_8338,Clothing,Debit Card,0
163.54,7,IN,dev_5148,Pharmacy,Credit Card,0
79.85,15,DE,dev_7580,Grocery,UPI,0
60.83,17,BR,dev_1794,Travel,Credit Card,0
9.81,0,AU,dev_6274,Fuel,Net Banking,0
74.44,0,GB,dev_7475,Restaurants,Debit Card,0
9.97,11,CA,dev_6149,Restaurants,E-Wallet,0
32.9,5,GB,dev_1683,Restaurants,Credit Card,0
12.33,8,AU,dev_1743,Electronics,Debit Card,0
94.23,4,GB,dev_8778,Electronics,Net Banking,0
18.48,15,CA,dev_4644,Travel,Credit Card,0
39.79,17,ZA,dev_1249,Clothing,Net Banking,0
180.82,16,AU,dev_9426,Electronics,E-Wallet,0
18.28,17,BR,dev_6208,Grocery,E-Wallet,0
56.71,0,GB,dev_6880,Pharmacy,UPI,0
43.48,18,CA,dev_9227,Fuel,UPI,0
1.46,7,FR,dev_8258,Travel,UPI,0
125.91,2,SG,dev_4926,Pharmacy,Net Banking,0
5.72,4,CA,dev_4610,Clothing,UPI,0
51.44,7,IN,dev_6354,Pharmacy,Debit Card,0
65.8,18,SG,dev_5808,Grocery,Net Banking,0
79.2,17,FR,dev_4675,Restaurants,Net Banking,0
93.34,17,US,dev_6239,Electronics,UPI,0
23.36,0,BR,dev_3107,Grocery,UPI,0
0.8,14,DE,dev_6009,Clothing,Net Banking,0
102.83,17,FR,dev_7393,Travel,E-Wallet,0
61.37,6,ZA,dev_8404,Pharmacy,E-Wallet,0
144.69,15,SG,dev_5282,Grocery,UPI,0
137.8,15,ZA,dev_7753,Travel,E-Wallet,0
148.29,14,SG,dev_9301,Restaurants,Debit Card,0
53.1,5,IN,dev_8709,Clothing,Debit Card,0
32.47,8,US,dev_8622,Clothing,Debit Card,0
125.45,6,DE,dev_2582,Pharmacy,Net Banking,0
48.02,13,IN,dev_2460,Electronics,Net Banking,0
16.21,10,FR,dev_7414,Fuel,Net Banking,0
154.47,15,ZA,dev_5924,Clothing,Net Banking,0
171.35,5,SG,dev_7544,Grocery,Net Banking,0
50.24,15,FR,dev_3864,Grocery,UPI,0
6.3,19,CA,dev_3907,Grocery,E-Wallet,0
39.26,15,US,dev_5541,Restaurants,UPI,0
130.18,11,BR,dev_9363,Clothing,E-Wallet,0
185.64,16,CA,dev_6672,Clothing,UPI,0
18.2,4,ZA,dev_9305,Grocery,Debit Card,0
5.55,12,US,dev_8009,Pharmacy,Credit Card,0
167.87,7,US,dev_3777,Electronics,Net Banking,0
39.47,4,FR,dev_5544,Pharmacy,Credit Card,0
62.43,11,CA,dev_2378,Electronics,Credit Card,0
275.53,8,FR,dev_3857,Clothing,Debit Card,0
5.51,2,FR,dev_5683,Pharmacy,Credit Card,0
83.6,2,FR,dev_3854,Clothing,Credit Card,0
6.16,0,ZA,dev_3267,Travel,Debit Card,0
37.66,17,SG,dev_6935,Clothing,E-Wallet,0
130.3,11,SG,dev_7410,Pharmacy,UPI,0
45.46,8,ZA,dev_9949,Grocery,Credit Card,0
469.75,8,DE,dev_5952,Fuel,Net Banking,0
65.51,17,BR,dev_6684,Restaurants,Debit Card,0
30.99,17,IN,dev_9202,Clothing,Credit Card,0
19.89,6,BR,dev_5773,Clothing,E-Wallet,0
34.53,3,ZA,dev_8449,Grocery,E-Wallet,0
37.29,12,GB,dev_6602,Travel,Net Banking,0
5.7,16,IN,dev_9712,Fuel,Credit Card,0
36.91,1,DE,dev_9487,Clothing,Net Banking,0
49.93,13,AU,dev_5980,Electronics,E-Wallet,0
102.62,2,IN,dev_4097,Electronics,E-Wallet,0
85.54,4,US,dev_8682,Electronics,UPI,0
98.69,13,ZA,dev_8389,Restaurants,E-Wallet,0
0.67,2,AU,dev_9990,Restaurants,Debit Card,0
19.64,6,BR,dev_1861,Fuel,UPI,0
86.7,17,AU,dev_7419,Clothing,Net Banking,0
52.93,12,ZA,dev_7807,Clothing,E-Wallet,0
0.43,9,BR,dev_8888,Clothing,Debit Card,0
130.57,12,ZA,dev_1416,Restaurants,UPI,0
118.56,15,CA,dev_4208,Fuel,Debit Card,0
63.6,8,GB,dev_6471,Clothing,UPI,0
5.5,1,DE,dev_3757,Grocery,UPI,0
116.37,4,DE,dev_2122,Travel,UPI,0
70.11,16,US,dev_8831,Pharmacy,Net Banking,0
121.85,3,GB,dev_1108,Electronics,UPI,0
111.46,16,GB,dev_7690,Electronics,UPI,0
129.96,8,US,dev_1975,Grocery,Debit Card,0
58.39,19,BR,dev_4200,Clothing,UPI,0
12.1,1,US,dev_8414,Fuel,Net Banking,0
88.97,17,BR,dev_2029,Fuel,Debit Card,0
77.51,10,US,dev_9856,Restaurants,UPI,0
108.46,12,IN,dev_1172,Clothing,Debit Card,0
14.89,7,IN,dev_5388,Fuel,Net Banking,0
17.35,0,CA,dev_4509,Clothing,Debit Card,0
176.88,16,SG,dev_5808,Electronics,Net Banking,0
110.9,11,US,dev_2429,Pharmacy,E-Wallet,0
191.08,3,GB,dev_9199,Pharmacy,UPI,0
113.74,12,IN,dev_6655,Pharmacy,Net Banking,0
72.74,8,FR,dev_5637,Electronics,UPI,0
84.94,6,BR,dev_9234,Restaurants,Net Banking,0
175.95,4,IN,dev_4321,Pharmacy,Credit Card,0
69.17,4,IN,dev_8481,Electronics,Credit Card,0
80.06,16,ZA,dev_5450,Clothing,Credit Card,0
13.61,8,BR,dev_9856,Pharmacy,Net Banking,0
51.38,5,DE,dev_7282,Grocery,UPI,0
100.81,18,AU,dev_9309,Restaurants,Credit Card,0
25.28,15,BR,dev_7841,Grocery,UPI,0
18.08,1,CA,dev_5942,Clothing,Net Banking,0
30.13,9,ZA,dev_8457,Restaurants,UPI,0
22.11,15,BR,dev_5615,Grocery,UPI,0
19.36,4,BR,dev_1903,Restaurants,Credit Card,0
44.25,14,SG,dev_5758,Clothing,Debit Card,0
190.74,12,ZA,dev_5120,Fuel,E-Wallet,0
56.59,12,BR,dev_5353,Pharmacy,Net Banking,0
16.65,12,AU,dev_6549,Restaurants,Net Banking,0
6.41,14,AU,dev_1524,Pharmacy,Net Banking,0
95.3,13,FR,dev_3825,Pharmacy,E-Wallet,0
38.6,7,ZA,dev_8258,Fuel,Debit Card,1
138.0,10,DE,dev_9495,Clothing,UPI,0
86.19,17,BR,dev_1257,Restaurants,Net Banking,0
127.27,3,SG,dev_3779,Restaurants,UPI,0
25.39,9,SG,dev_6505,Fuel,Credit Card,0
94.31,0,GB,dev_2009,Electronics,Credit Card,0
24.53,4,DE,dev_7096,Fuel,Credit Card,0
223.84,12,SG,dev_4019,Fuel,Net Banking,0
80.93,0,AU,dev_3024,Fuel,E-Wallet,0
31.39,7,GB,dev_4491,Clothing,Net Banking,0
25.12,2,US,dev_7323,Travel,Credit Card,0
16.95,2,SG,dev_5039,Fuel,Credit Card,0
94.9,6,CA,dev_9558,Restaurants,Net Banking,0
19.75,3,ZA,dev_2970,Grocery,E-Wallet,0
72.37,2,SG,dev_1091,Electronics,E-Wallet,0
24.59,14,IN,dev_5559,Fuel,UPI,0
86.77,7,DE,dev_4293,Fuel,Debit Card,0
134.97,2,IN,dev_5687,Electronics,Credit Card,0
120.42,6,FR,dev_1936,Fuel,E-Wallet,1
114.45,17,SG,dev_8077,Restaurants,Credit Card,0
16.63,10,US,dev_8528,Travel,Debit Card,0
7.4,10,IN,dev_3721,Fuel,Credit Card,0
96.04,16,IN,dev_9337,Electronics,E-Wallet,0
36.75,5,DE,dev_9414,Fuel,UPI,0
45.3,7,GB,dev_4617,Clothing,Net Banking,0
2.53,0,US,dev_3374,Restaurants,Net Banking,0
24.04,9,IN,dev_3737,Restaurants,E-Wallet,0
2.74,18,BR,dev_5319,Travel,E-Wallet,0
169.08,2,US,dev_8490,Clothing,Debit Card,0
22.31,3,BR,dev_1857,Clothing,Credit Card,0
65.2,10,SG,dev_7488,Travel,Debit Card,0
3.18,14,IN,dev_5459,Pharmacy,Net Banking,0
87.93,0,IN,dev_1484,Pharmacy,Credit Card,1
31.21,8,AU,dev_4478,Grocery,Debit Card,0
182.56,10,AU,dev_9569,Pharmacy,Net Banking,0
175.22,18,DE,dev_6933,Fuel,Credit Card,0
31.48,12,ZA,dev_3620,Clothing,UPI,0
184.98,15,ZA,dev_1945,Grocery,UPI,0
444.93,3,GB,dev_3822,Grocery,Debit Card,0
139.63,0,DE,dev_9381,Restaurants,E-Wallet,0
149.08,19,ZA,dev_6177,Fuel,Credit Card,0
22.91,12,DE,dev_7724,Restaurants,Debit Card,0
68.77,0,IN,dev_1413,Electronics,E-Wallet,0
5.57,4,AU,dev_6814,Pharmacy,E-Wallet,0
7.98,4,AU,dev_3483,Restaurants,Credit Card,0
544.46,13,AU,dev_6960,Clothing,Credit Card,0
31.64,13,ZA,dev_4185,Clothing,E-Wallet,0
110.32,7,US,dev_9101,Fuel,Net Banking,0
131.47,3,CA,dev_7778,Grocery,Debit Card,0
156.17,6,IN,dev_4061,Clothing,Credit Card,0
483.53,19,SG,dev_2348,Pharmacy,E-Wallet,0
22.11,18,DE,dev_9624,Restaurants,Net Banking,0
3.3,14,AU,dev_1532,Pharmacy,UPI,0
42.37,3,AU,dev_2563,Restaurants,E-Wallet,0
11.15,18,AU,dev_1284,Fuel,Net Banking,0
1.81,8,IN,dev_4410,Pharmacy,UPI,0
35.76,12,AU,dev_8500,Restaurants,Net Banking,0
122.5,13,GB,dev_4656,Pharmacy,Credit Card,0
66.81,13,DE,dev_1376,Travel,E-Wallet,0
30.01,9,IN,dev_9023,Fuel,UPI,0
84.98,15,DE,dev_5755,Fuel,Net Banking,0
21.12,4,BR,dev_5281,Clothing,UPI,0
1.16,5,FR,dev_5389,Fuel,Debit Card,0
115.63,1,GB,dev_8985,Electronics,E-Wallet,1
78.2,12,US,dev_4597,Clothing,Credit Card,0
114.94,12,US,dev_4096,Clothing,UPI,0
3.18,18,CA,dev_6533,Pharmacy,Net Banking,0
145.18,17,GB,dev_2578,Travel,UPI,0
77.31,18,DE,dev_2391,Clothing,Net Banking,0
66.3,0,US,dev_8327,Grocery,UPI,0
78.38,7,FR,dev_6487,Restaurants,Credit Card,0
159.86,15,US,dev_1158,Restaurants,Credit Card,0
70.73,1,AU,dev_6190,Fuel,E-Wallet,0
69.58,7,CA,dev_8807,Pharmacy,Credit Card,0
374.04,5,IN,dev_2284,Travel,UPI,0
113.09,15,SG,dev_3751,Restaurants,UPI,0
46.71,10,SG,dev_9064,Grocery,Credit Card,0
98.32,16,US,dev_7259,Travel,Debit Card,0
39.44,18,DE,dev_9882,Electronics,UPI,0
20.79,10,DE,dev_6938,Restaurants,E-Wallet,0
72.68,7,AU,dev_8608,Clothing,Debit Card,0
210.69,3,US,dev_3511,Grocery,Credit Card,0
211.76,10,US,dev_2595,Pharmacy,Net Banking,0
33.47,7,SG,dev_9067,Pharmacy,UPI,0
60.01,8,BR,dev_5780,Grocery,Net Banking,0
19.02,1,US,dev_1153,Restaurants,E-Wallet,0
434.66,15,IN,dev_2011,Fuel,Debit Card,0
317.56,5,CA,dev_1449,Electronics,Net Banking,0
83.87,18,CA,dev_9288,Clothing,E-Wallet,0
130.54,7,IN,dev_7733,Electronics,Net Banking,0
100.45,13,BR,dev_8443,Electronics,Net Banking,0
71.95,15,DE,dev_5251,Restaurants,E-Wallet,0
4.39,11,SG,dev_6323,Clothing,UPI,0
48.52,4,CA,dev_5899,Restaurants,Net Banking,0
89.86,18,GB,dev_8197,Restaurants,E-Wallet,0
90.54,17,FR,dev_7035,Fuel,Net Banking,0
37.36,8,SG,dev_1433,Grocery,UPI,0
227.36,1,BR,dev_2874,Pharmacy,E-Wallet,0
14.65,19,GB,dev_9838,Fuel,Net Banking,0
55.51,11,US,dev_7845,Pharmacy,Credit Card,0
93.92,1,IN,dev_7360,Fuel,UPI,0
95.56,9,US,dev_9970,Restaurants,Net Banking,0
83.68,0,AU,dev_5333,Fuel,Debit Card,0
25.76,3,ZA,dev_9742,Pharmacy,E-Wallet,0
13.59,11,IN,dev_2786,Fuel,Net Banking,0
80.83,8,GB,dev_3093,Travel,UPI,0
73.16,3,FR,dev_3620,Clothing,UPI,0
15.81,8,ZA,dev_6566,Grocery,Debit Card,0
97.7,5,AU,dev_1697,Pharmacy,Debit Card,0
48.58,0,DE,dev_2892,Clothing,Net Banking,0
88.15,9,AU,dev_5047,Grocery,Credit Card,0
145.3,13,ZA,dev_1540,Travel,UPI,0
14.88,17,CA,dev_1969,Restaurants,Credit Card,0
1.55,5,SG,dev_4216,Pharmacy,Credit Card,0
120.8,17,BR,dev_9808,Grocery,Net Banking,1
75.27,19,US,dev_2355,Grocery,E-Wallet,0
96.22,15,DE,dev_9931,Grocery,E-Wallet,0
145.69,14,BR,dev_8006,Travel,E-Wallet,0
129.89,15,AU,dev_6227,Clothing,Debit Card,0
259.37,7,FR,dev_2581,Travel,UPI,0
61.42,12,US,dev_4691,Grocery,Debit Card,0
53.63,10,DE,dev_1234,Fuel,UPI,0
41.12,6,BR,dev_7076,Grocery,UPI,0
13.35,16,US,dev_1615,Fuel,UPI,0
68.0,17,US,dev_9808,Restaurants,Net Banking,0
25.95,18,DE,dev_2870,Travel,E-Wallet,0
203.38,12,GB,dev_2443,Fuel,Debit Card,0
70.01,14,SG,dev_1694,Travel,Debit Card,0
71.88,0,GB,dev_6244,Electronics,Net Banking,0
35.07,15,US,dev_9007,Clothing,UPI,0
4.27,4,ZA,dev_1174,Electronics,E-Wallet,0
2.58,2,IN,dev_5155,Fuel,Credit Card,0
44.04,9,ZA,dev_9840,Electronics,Credit Card,0
7.07,18,DE,dev_4592,Pharmacy,Net Banking,1
74.68,4,US,dev_1075,Clothing,E-Wallet,0
170.27,6,US,dev_4736,Fuel,Credit Card,0
171.59,13,FR,dev_6115,Restaurants,Credit Card,1
86.08,2,SG,dev_9248,Restaurants,Debit Card,0
